# ASCII 1D datafile generated by TiberCAD
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1434.17 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.74943e-19 0 0 
1434.66 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75003e-19 0 0 
1435.15 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75062e-19 0 0 
1435.63 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75121e-19 0 0 
1436.11 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7518e-19 0 0 
1436.59 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75238e-19 0 0 
1437.06 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75296e-19 0 0 
1437.53 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75354e-19 0 0 
1438 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75411e-19 0 0 
1438.47 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75467e-19 0 0 
1438.93 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75524e-19 0 0 
1439.39 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7558e-19 0 0 
1439.84 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75635e-19 0 0 
1440.3 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75691e-19 0 0 
1440.75 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75745e-19 0 0 
1441.19 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.758e-19 0 0 
1441.64 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75854e-19 0 0 
1442.08 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75908e-19 0 0 
1442.52 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.75961e-19 0 0 
1442.95 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76014e-19 0 0 
1443.38 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76067e-19 0 0 
1443.81 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76119e-19 0 0 
1444.24 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76172e-19 0 0 
1444.66 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76223e-19 0 0 
1445.08 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76275e-19 0 0 
1445.5 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76326e-19 0 0 
1445.92 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76376e-19 0 0 
1446.33 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76427e-19 0 0 
1446.74 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76477e-19 0 0 
1447.15 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76526e-19 0 0 
1447.55 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76576e-19 0 0 
1447.95 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76625e-19 0 0 
1448.35 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76673e-19 0 0 
1448.75 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76722e-19 0 0 
1449.14 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7677e-19 0 0 
1449.53 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76817e-19 0 0 
1449.92 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76865e-19 0 0 
1450.31 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76912e-19 0 0 
1450.69 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.76959e-19 0 0 
1451.07 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77005e-19 0 0 
1451.45 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77051e-19 0 0 
1451.83 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77097e-19 0 0 
1452.2 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77143e-19 0 0 
1452.57 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77188e-19 0 0 
1452.94 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77233e-19 0 0 
1453.31 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77278e-19 0 0 
1453.67 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77322e-19 0 0 
1454.03 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77366e-19 0 0 
1454.39 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7741e-19 0 0 
1454.75 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77453e-19 0 0 
1455.1 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77497e-19 0 0 
1455.45 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77539e-19 0 0 
1455.8 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77582e-19 0 0 
1456.15 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77624e-19 0 0 
1456.5 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77667e-19 0 0 
1456.84 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77708e-19 0 0 
1457.18 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7775e-19 0 0 
1457.52 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77791e-19 0 0 
1457.85 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77832e-19 0 0 
1458.19 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77873e-19 0 0 
1458.52 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77913e-19 0 0 
1458.85 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77953e-19 0 0 
1459.17 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.77993e-19 0 0 
1459.5 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78033e-19 0 0 
1459.82 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78072e-19 0 0 
1460.14 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78111e-19 0 0 
1460.46 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7815e-19 0 0 
1460.78 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78189e-19 0 0 
1461.09 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78227e-19 0 0 
1461.4 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78265e-19 0 0 
1461.71 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78303e-19 0 0 
1462.02 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78341e-19 0 0 
1462.33 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78378e-19 0 0 
1462.63 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78415e-19 0 0 
1462.93 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78452e-19 0 0 
1463.23 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78489e-19 0 0 
1463.53 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78525e-19 0 0 
1463.83 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78561e-19 0 0 
1464.12 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78597e-19 0 0 
1464.41 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78633e-19 0 0 
1464.7 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78668e-19 0 0 
1464.99 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78703e-19 0 0 
1465.28 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78738e-19 0 0 
1465.56 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78773e-19 0 0 
1465.85 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78807e-19 0 0 
1466.13 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78842e-19 0 0 
1466.41 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78876e-19 0 0 
1466.68 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78909e-19 0 0 
1466.96 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78943e-19 0 0 
1467.23 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.78976e-19 0 0 
1467.5 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79009e-19 0 0 
1467.77 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79042e-19 0 0 
1468.04 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79075e-19 0 0 
1468.31 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79107e-19 0 0 
1468.57 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7914e-19 0 0 
1468.84 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79172e-19 0 0 
1469.1 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79204e-19 0 0 
1469.36 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79235e-19 0 0 
1469.61 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79267e-19 0 0 
1469.87 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79298e-19 0 0 
1470.12 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79329e-19 0 0 
1470.38 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7936e-19 0 0 
1470.63 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7939e-19 0 0 
1470.88 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79421e-19 0 0 
1471.12 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79451e-19 0 0 
1471.37 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79481e-19 0 0 
1471.61 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79511e-19 0 0 
1471.86 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7954e-19 0 0 
1472.1 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7957e-19 0 0 
1472.34 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79599e-19 0 0 
1472.57 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79628e-19 0 0 
1472.81 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79657e-19 0 0 
1473.05 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79685e-19 0 0 
1473.28 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79714e-19 0 0 
1473.51 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79742e-19 0 0 
1473.74 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.7977e-19 0 0 
1473.97 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79798e-19 0 0 
1474.2 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79826e-19 0 0 
1474.42 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79853e-19 0 0 
1474.65 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79881e-19 0 0 
1474.87 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79908e-19 0 0 
1475.09 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79935e-19 0 0 
1475.31 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79961e-19 0 0 
1475.53 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.79988e-19 0 0 
1475.74 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80014e-19 0 0 
1475.96 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80041e-19 0 0 
1476.17 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80067e-19 0 0 
1476.39 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80093e-19 0 0 
1476.6 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80119e-19 0 0 
1476.81 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80144e-19 0 0 
1477.01 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8017e-19 0 0 
1477.22 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80195e-19 0 0 
1477.43 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8022e-19 0 0 
1477.63 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80245e-19 0 0 
1477.83 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80269e-19 0 0 
1478.04 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80294e-19 0 0 
1478.24 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80318e-19 0 0 
1478.43 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80343e-19 0 0 
1478.63 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80367e-19 0 0 
1478.83 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80391e-19 0 0 
1479.02 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80415e-19 0 0 
1479.22 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80438e-19 0 0 
1479.41 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80462e-19 0 0 
1479.6 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80485e-19 0 0 
1479.79 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80508e-19 0 0 
1479.98 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80531e-19 0 0 
1480.17 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80554e-19 0 0 
1480.35 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80577e-19 0 0 
1480.54 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80599e-19 0 0 
1480.72 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80622e-19 0 0 
1480.9 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80644e-19 0 0 
1481.08 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80666e-19 0 0 
1481.26 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80688e-19 0 0 
1481.44 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8071e-19 0 0 
1481.62 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80731e-19 0 0 
1481.8 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80753e-19 0 0 
1481.97 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80774e-19 0 0 
1482.15 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80795e-19 0 0 
1482.32 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80817e-19 0 0 
1482.49 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80838e-19 0 0 
1482.66 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80858e-19 0 0 
1482.83 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.80879e-19 0 0 
1483 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.809e-19 0 0 
1483.17 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8092e-19 0 0 
1483.33 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8094e-19 0 0 
1483.5 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8096e-19 0 0 
1483.66 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8098e-19 0 0 
1483.82 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81e-19 0 0 
1483.99 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8102e-19 0 0 
1484.15 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.8104e-19 0 0 
1484.31 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81059e-19 0 0 
1484.47 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81078e-19 0 0 
1484.62 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81098e-19 0 0 
1484.78 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81117e-19 0 0 
1484.94 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81136e-19 0 0 
1485.09 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81155e-19 0 0 
1485.24 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81173e-19 0 0 
1485.4 -1.21982e-13 0 0 0 0 0 -4.86221e-11 -1.26862e-11 -1.26862e-11 0 -8.66736e-28 0 -1.81192e-19 0 0 
