# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi eDensity hDensity ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z 
624.72 0.759499 -0.759499 0 0 0 0 2.76129e-08 0 0 0 0 0 
625.346 0.759499 -0.759499 0 0 0 0 2.76129e-08 0 0 0 0 0 
625.97 0.759499 -0.759499 0 0 0 0 2.76129e-08 0 0 0 0 0 
626.592 0.759499 -0.759499 0 0 0 0 2.76129e-08 0 0 0 0 0 
627.212 0.759499 -0.759499 0 0 0 0 2.82714e-08 0 0 0 0 0 
627.83 0.759499 -0.759499 0 0 0 0 2.82694e-08 0 0 0 0 0 
628.447 0.759499 -0.759499 0 0 0 0 2.76129e-08 0 0 0 0 0 
629.061 0.759499 -0.759499 0 0 0 0 2.82714e-08 0 0 0 0 0 
629.674 0.759499 -0.759499 0 0 0 0 2.89278e-08 0 0 0 0 0 
630.285 0.759499 -0.759499 0 0 0 0 2.89278e-08 0 0 0 0 0 
630.894 0.759499 -0.759499 0 0 0 0 2.89278e-08 0 0 0 0 0 
631.501 0.759499 -0.759499 0 0 0 0 2.95863e-08 0 0 0 0 0 
632.107 0.759499 -0.759499 0 0 0 0 2.95843e-08 0 0 0 0 0 
632.71 0.759499 -0.759499 0 0 0 0 2.95863e-08 0 0 0 0 0 
633.312 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
633.912 0.759499 -0.759499 0 0 0 0 2.89259e-08 0 0 0 0 0 
634.51 0.759499 -0.759499 0 0 0 0 2.89298e-08 0 0 0 0 0 
635.107 0.759499 -0.759499 0 0 0 0 2.89259e-08 0 0 0 0 0 
635.701 0.759499 -0.759499 0 0 0 0 2.82714e-08 0 0 0 0 0 
636.294 0.759499 -0.759499 0 0 0 0 2.95863e-08 0 0 0 0 0 
636.885 0.759499 -0.759499 0 0 0 0 2.95843e-08 0 0 0 0 0 
637.475 0.759499 -0.759499 0 0 0 0 2.95863e-08 0 0 0 0 0 
638.062 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
638.648 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
639.232 0.759499 -0.759499 0 0 0 0 3.09012e-08 0 0 0 0 0 
639.814 0.759499 -0.759499 0 0 0 0 3.15577e-08 0 0 0 0 0 
640.395 0.759499 -0.759499 0 0 0 0 3.08992e-08 0 0 0 0 0 
640.973 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
641.55 0.759499 -0.759499 0 0 0 0 3.09012e-08 0 0 0 0 0 
642.126 0.759499 -0.759499 0 0 0 0 3.08992e-08 0 0 0 0 0 
642.699 0.759499 -0.759499 0 0 0 0 3.09012e-08 0 0 0 0 0 
643.271 0.759499 -0.759499 0 0 0 0 3.08992e-08 0 0 0 0 0 
643.841 0.759499 -0.759499 0 0 0 0 3.09012e-08 0 0 0 0 0 
644.41 0.759499 -0.759499 0 0 0 0 3.22161e-08 0 0 0 0 0 
644.976 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
645.541 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
646.105 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
646.666 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
647.226 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
647.785 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
648.341 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
648.896 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
649.449 0.759499 -0.759499 0 0 0 0 3.48459e-08 0 0 0 0 0 
650.001 0.759499 -0.759499 0 0 0 0 3.48439e-08 0 0 0 0 0 
650.551 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
651.099 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
651.646 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
652.191 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
652.734 0.759499 -0.759499 0 0 0 0 3.48459e-08 0 0 0 0 0 
653.276 0.759499 -0.759499 0 0 0 0 3.48439e-08 0 0 0 0 0 
653.816 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
654.355 0.759499 -0.759499 0 0 0 0 3.48459e-08 0 0 0 0 0 
654.891 0.759499 -0.759499 0 0 0 0 3.48439e-08 0 0 0 0 0 
655.427 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
655.96 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
656.493 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
657.023 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
657.552 0.759499 -0.759499 0 0 0 0 3.22141e-08 0 0 0 0 0 
658.079 0.759499 -0.759499 0 0 0 0 3.22161e-08 0 0 0 0 0 
658.605 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
659.129 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
659.652 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
660.173 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
660.692 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
661.21 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
661.726 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
662.241 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
662.754 0.759499 -0.759499 0 0 0 0 3.22141e-08 0 0 0 0 0 
663.266 0.759499 -0.759499 0 0 0 0 3.28745e-08 0 0 0 0 0 
663.776 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
664.285 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
664.792 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
665.297 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
665.801 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
666.304 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
666.805 0.759499 -0.759499 0 0 0 0 3.48459e-08 0 0 0 0 0 
667.305 0.759499 -0.759499 0 0 0 0 3.61608e-08 0 0 0 0 0 
667.803 0.759499 -0.759499 0 0 0 0 3.61588e-08 0 0 0 0 0 
668.299 0.759499 -0.759499 0 0 0 0 3.61608e-08 0 0 0 0 0 
668.794 0.759499 -0.759499 0 0 0 0 3.55004e-08 0 0 0 0 0 
669.288 0.759499 -0.759499 0 0 0 0 3.55043e-08 0 0 0 0 0 
669.78 0.759499 -0.759499 0 0 0 0 3.55004e-08 0 0 0 0 0 
670.27 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
670.76 0.759499 -0.759499 0 0 0 0 3.48459e-08 0 0 0 0 0 
671.247 0.759499 -0.759499 0 0 0 0 3.48439e-08 0 0 0 0 0 
671.734 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
672.218 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
672.702 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
673.183 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
673.664 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
674.143 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
674.62 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
675.096 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
675.571 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
676.044 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
676.516 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
676.987 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
677.456 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
677.923 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
678.389 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
678.854 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
679.318 0.759499 -0.759499 0 0 0 0 3.22141e-08 0 0 0 0 0 
679.78 0.759499 -0.759499 0 0 0 0 3.15577e-08 0 0 0 0 0 
680.24 0.759499 -0.759499 0 0 0 0 3.15577e-08 0 0 0 0 0 
680.699 0.759499 -0.759499 0 0 0 0 3.08992e-08 0 0 0 0 0 
681.157 0.759499 -0.759499 0 0 0 0 3.09012e-08 0 0 0 0 0 
681.614 0.759499 -0.759499 0 0 0 0 3.22161e-08 0 0 0 0 0 
682.069 0.759499 -0.759499 0 0 0 0 3.22141e-08 0 0 0 0 0 
682.523 0.759499 -0.759499 0 0 0 0 3.08992e-08 0 0 0 0 0 
682.975 0.759499 -0.759499 0 0 0 0 2.95843e-08 0 0 0 0 0 
683.426 0.759499 -0.759499 0 0 0 0 2.89278e-08 0 0 0 0 0 
683.876 0.759499 -0.759499 0 0 0 0 2.95863e-08 0 0 0 0 0 
684.324 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
684.771 0.759499 -0.759499 0 0 0 0 2.95843e-08 0 0 0 0 0 
685.217 0.759499 -0.759499 0 0 0 0 2.82694e-08 0 0 0 0 0 
685.661 0.759499 -0.759499 0 0 0 0 2.82714e-08 0 0 0 0 0 
686.104 0.759499 -0.759499 0 0 0 0 2.95863e-08 0 0 0 0 0 
686.546 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
686.986 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
687.425 0.759499 -0.759499 0 0 0 0 3.02428e-08 0 0 0 0 0 
687.863 0.759499 -0.759499 0 0 0 0 3.09012e-08 0 0 0 0 0 
688.299 0.759499 -0.759499 0 0 0 0 3.15577e-08 0 0 0 0 0 
688.734 0.759499 -0.759499 0 0 0 0 3.15577e-08 0 0 0 0 0 
689.168 0.759499 -0.759499 0 0 0 0 3.22161e-08 0 0 0 0 0 
689.6 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
690.031 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
690.461 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
690.89 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
691.317 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
691.743 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
692.168 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
692.591 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
693.014 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
693.434 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
693.854 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
694.272 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
694.69 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
695.106 0.759499 -0.759499 0 0 0 0 3.22141e-08 0 0 0 0 0 
695.52 0.759499 -0.759499 0 0 0 0 3.22161e-08 0 0 0 0 0 
695.934 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
696.346 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
696.757 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
697.166 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
697.575 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
697.982 0.759499 -0.759499 0 0 0 0 3.3531e-08 0 0 0 0 0 
698.388 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
698.793 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
699.196 0.759499 -0.759499 0 0 0 0 3.41875e-08 0 0 0 0 0 
699.599 0.759499 -0.759499 0 0 0 0 3.3529e-08 0 0 0 0 0 
700 0.759499 -0.759499 0 0 0 0 3.28726e-08 0 0 0 0 0 
700 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
700.4 -0.132002 -0.549499 0 0 9.13111e+17 0 2.82691e-08 0 0 0 0 0 
700.798 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
701.195 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
701.59 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
701.983 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
702.375 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
702.766 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
703.154 -0.132002 -0.549499 0 0 9.13111e+17 0 2.69542e-08 0 0 0 0 0 
703.542 -0.132002 -0.549499 0 0 9.13111e+17 0 2.69568e-08 0 0 0 0 0 
703.927 -0.132002 -0.549499 0 0 9.13111e+17 0 2.69542e-08 0 0 0 0 0 
704.312 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56393e-08 0 0 0 0 0 
704.694 -0.132002 -0.549499 0 0 9.13111e+17 0 2.63007e-08 0 0 0 0 0 
705.075 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
705.455 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76129e-08 0 0 0 0 0 
705.833 -0.132002 -0.549499 0 0 9.13111e+17 0 2.62954e-08 0 0 0 0 0 
706.209 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56419e-08 0 0 0 0 0 
706.584 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
706.958 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56393e-08 0 0 0 0 0 
707.33 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56419e-08 0 0 0 0 0 
707.701 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56393e-08 0 0 0 0 0 
708.07 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49831e-08 0 0 0 0 0 
708.437 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56419e-08 0 0 0 0 0 
708.803 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
709.168 -0.132002 -0.549499 0 0 9.13111e+17 0 2.4327e-08 0 0 0 0 0 
709.531 -0.132002 -0.549499 0 0 9.13111e+17 0 2.43244e-08 0 0 0 0 0 
709.893 -0.132002 -0.549499 0 0 9.13111e+17 0 2.4327e-08 0 0 0 0 0 
710.253 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49831e-08 0 0 0 0 0 
710.612 -0.132002 -0.549499 0 0 9.13111e+17 0 2.43244e-08 0 0 0 0 0 
710.97 -0.132002 -0.549499 0 0 9.13111e+17 0 2.4327e-08 0 0 0 0 0 
711.326 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49831e-08 0 0 0 0 0 
711.68 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49831e-08 0 0 0 0 0 
712.033 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49831e-08 0 0 0 0 0 
712.385 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56419e-08 0 0 0 0 0 
712.735 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56393e-08 0 0 0 0 0 
713.084 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49831e-08 0 0 0 0 0 
713.432 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56419e-08 0 0 0 0 0 
713.778 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56393e-08 0 0 0 0 0 
714.123 -0.132002 -0.549499 0 0 9.13111e+17 0 2.56419e-08 0 0 0 0 0 
714.466 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76156e-08 0 0 0 0 0 
714.808 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76103e-08 0 0 0 0 0 
715.149 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
715.488 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
715.826 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76156e-08 0 0 0 0 0 
716.163 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
716.498 -0.132002 -0.549499 0 0 9.13111e+17 0 3.02454e-08 0 0 0 0 0 
716.832 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89226e-08 0 0 0 0 0 
717.164 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89331e-08 0 0 0 0 0 
717.496 -0.132002 -0.549499 0 0 9.13111e+17 0 3.15577e-08 0 0 0 0 0 
717.825 -0.132002 -0.549499 0 0 9.13111e+17 0 3.15577e-08 0 0 0 0 0 
718.154 -0.132002 -0.549499 0 0 9.13111e+17 0 3.02401e-08 0 0 0 0 0 
718.481 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
718.807 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
719.132 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
719.455 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
719.777 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
720.098 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76103e-08 0 0 0 0 0 
720.418 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76156e-08 0 0 0 0 0 
720.736 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76103e-08 0 0 0 0 0 
721.053 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
721.369 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76156e-08 0 0 0 0 0 
721.683 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
721.996 -0.132002 -0.549499 0 0 9.13111e+17 0 2.89278e-08 0 0 0 0 0 
722.308 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76103e-08 0 0 0 0 0 
722.619 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
722.928 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
723.236 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
723.543 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49858e-08 0 0 0 0 0 
723.849 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
724.153 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76156e-08 0 0 0 0 0 
724.457 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76103e-08 0 0 0 0 0 
724.759 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
725.06 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76156e-08 0 0 0 0 0 
725.359 -0.132002 -0.549499 0 0 9.13111e+17 0 2.76103e-08 0 0 0 0 0 
725.658 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
725.955 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
726.251 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
726.546 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
726.84 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
727.132 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
727.424 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49858e-08 0 0 0 0 0 
727.714 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
728.003 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
728.291 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49858e-08 0 0 0 0 0 
728.577 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
728.863 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
729.148 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49858e-08 0 0 0 0 0 
729.431 -0.132002 -0.549499 0 0 9.13111e+17 0 2.6298e-08 0 0 0 0 0 
729.713 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
729.994 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49858e-08 0 0 0 0 0 
730.274 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
730.553 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
730.83 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
731.107 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
731.383 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
731.657 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36735e-08 0 0 0 0 0 
731.93 -0.132002 -0.549499 0 0 9.13111e+17 0 2.49805e-08 0 0 0 0 0 
732.202 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
732.473 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
732.743 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
733.012 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
733.28 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
733.547 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
733.813 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
734.077 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10384e-08 0 0 0 0 0 
734.341 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10384e-08 0 0 0 0 0 
734.604 -0.132002 -0.549499 0 0 9.13111e+17 0 1.97209e-08 0 0 0 0 0 
734.865 -0.132002 -0.549499 0 0 9.13111e+17 0 1.97262e-08 0 0 0 0 0 
735.126 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
735.385 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
735.643 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10384e-08 0 0 0 0 0 
735.901 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
736.157 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
736.412 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10384e-08 0 0 0 0 0 
736.667 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
736.92 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
737.172 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
737.423 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
737.673 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
737.923 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
738.171 -0.132002 -0.549499 0 0 9.13111e+17 0 2.23507e-08 0 0 0 0 0 
738.418 -0.132002 -0.549499 0 0 9.13111e+17 0 2.2356e-08 0 0 0 0 0 
738.664 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10332e-08 0 0 0 0 0 
738.91 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10437e-08 0 0 0 0 0 
739.154 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
739.397 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
739.64 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
739.881 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
740.121 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
740.361 -0.132002 -0.549499 0 0 9.13111e+17 0 2.36682e-08 0 0 0 0 0 
740.599 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10332e-08 0 0 0 0 0 
740.837 -0.132002 -0.549499 0 0 9.13111e+17 0 1.97262e-08 0 0 0 0 0 
741.073 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10384e-08 0 0 0 0 0 
741.309 -0.132002 -0.549499 0 0 9.13111e+17 0 2.10384e-08 0 0 0 0 0 
741.544 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84034e-08 0 0 0 0 0 
741.777 -0.132002 -0.549499 0 0 9.13111e+17 0 1.70964e-08 0 0 0 0 0 
742.01 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84086e-08 0 0 0 0 0 
742.242 -0.132002 -0.549499 0 0 9.13111e+17 0 1.97262e-08 0 0 0 0 0 
742.473 -0.132002 -0.549499 0 0 9.13111e+17 0 1.70858e-08 0 0 0 0 0 
742.703 -0.132002 -0.549499 0 0 9.13111e+17 0 1.3149e-08 0 0 0 0 0 
742.932 -0.132002 -0.549499 0 0 9.13111e+17 0 1.3149e-08 0 0 0 0 0 
743.16 -0.132002 -0.549499 0 0 9.13111e+17 0 1.18315e-08 0 0 0 0 0 
743.388 -0.132002 -0.549499 0 0 9.13111e+17 0 1.31543e-08 0 0 0 0 0 
743.614 -0.132002 -0.549499 0 0 9.13111e+17 0 1.57788e-08 0 0 0 0 0 
743.839 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44613e-08 0 0 0 0 0 
744.064 -0.132002 -0.549499 0 0 9.13111e+17 0 1.57841e-08 0 0 0 0 0 
744.288 -0.132002 -0.549499 0 0 9.13111e+17 0 1.57736e-08 0 0 0 0 0 
744.51 -0.132002 -0.549499 0 0 9.13111e+17 0 1.3149e-08 0 0 0 0 0 
744.732 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44666e-08 0 0 0 0 0 
744.953 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44613e-08 0 0 0 0 0 
745.173 -0.132002 -0.549499 0 0 9.13111e+17 0 1.3149e-08 0 0 0 0 0 
745.393 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44666e-08 0 0 0 0 0 
745.611 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44613e-08 0 0 0 0 0 
745.828 -0.132002 -0.549499 0 0 9.13111e+17 0 1.3149e-08 0 0 0 0 0 
746.045 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44666e-08 0 0 0 0 0 
