# ASCII 1D datafile generated by TiberCAD
# x LatticeTemp ThermalFlux_x ThermalFlux_y ThermalFlux_z HeatSource ThermCond_x ThermCond_y ThermCond_z 
23.7499 306.159 84.3973 0 0 2739.44 1.5 1.5 1.5 
24.028 306.158 84.4719 0 0 2621.52 1.5 1.5 1.5 
24.3089 306.156 84.5439 0 0 2507.9 1.5 1.5 1.5 
24.5926 306.155 84.6135 0 0 2398.5 1.5 1.5 1.5 
24.8792 306.153 84.6807 0 0 2293.19 1.5 1.5 1.5 
25.1686 306.151 84.7456 0 0 2191.89 1.5 1.5 1.5 
25.4609 306.15 84.8083 0 0 2094.47 1.5 1.5 1.5 
25.7562 306.148 84.8687 0 0 2000.86 1.5 1.5 1.5 
26.0544 306.146 84.927 0 0 1910.93 1.5 1.5 1.5 
26.3556 306.145 84.9833 0 0 1824.59 1.5 1.5 1.5 
26.6598 306.143 85.0375 0 0 1741.75 1.5 1.5 1.5 
26.9671 306.141 85.0898 0 0 1662.29 1.5 1.5 1.5 
27.2774 306.139 85.1402 0 0 1586.13 1.5 1.5 1.5 
27.5908 306.138 85.1888 0 0 1513.16 1.5 1.5 1.5 
27.9074 306.136 85.2356 0 0 1443.3 1.5 1.5 1.5 
28.2272 306.134 85.2807 0 0 1376.43 1.5 1.5 1.5 
28.5501 306.132 85.3241 0 0 1312.48 1.5 1.5 1.5 
28.8763 306.13 85.3659 0 0 1251.35 1.5 1.5 1.5 
29.2058 306.128 85.4062 0 0 1192.94 1.5 1.5 1.5 
29.5386 306.127 85.445 0 0 1137.17 1.5 1.5 1.5 
29.8747 306.125 85.4823 0 0 1083.95 1.5 1.5 1.5 
30.2141 306.123 85.5182 0 0 1033.18 1.5 1.5 1.5 
30.557 306.121 85.5528 0 0 984.798 1.5 1.5 1.5 
30.9033 306.119 85.5861 0 0 938.704 1.5 1.5 1.5 
31.253 306.117 85.6182 0 0 894.819 1.5 1.5 1.5 
31.6063 306.115 85.649 0 0 853.063 1.5 1.5 1.5 
31.9631 306.113 85.6788 0 0 813.356 1.5 1.5 1.5 
32.3235 306.111 85.7074 0 0 775.622 1.5 1.5 1.5 
32.6875 306.109 85.735 0 0 739.784 1.5 1.5 1.5 
33.0551 306.107 85.7616 0 0 705.769 1.5 1.5 1.5 
33.4264 306.104 85.7872 0 0 673.503 1.5 1.5 1.5 
33.8015 306.102 85.8119 0 0 642.917 1.5 1.5 1.5 
34.1803 306.1 85.8357 0 0 613.943 1.5 1.5 1.5 
34.5629 306.098 85.8586 0 0 586.511 1.5 1.5 1.5 
34.9493 306.096 85.8808 0 0 560.559 1.5 1.5 1.5 
35.3396 306.093 85.9022 0 0 536.022 1.5 1.5 1.5 
35.7338 306.091 85.9229 0 0 512.839 1.5 1.5 1.5 
36.1319 306.089 85.9428 0 0 490.95 1.5 1.5 1.5 
36.5341 306.087 85.9622 0 0 470.296 1.5 1.5 1.5 
36.9402 306.084 85.9809 0 0 450.822 1.5 1.5 1.5 
37.3505 306.082 85.999 0 0 432.472 1.5 1.5 1.5 
37.7648 306.08 86.0166 0 0 415.195 1.5 1.5 1.5 
38.1833 306.077 86.0336 0 0 398.939 1.5 1.5 1.5 
38.606 306.075 86.0501 0 0 383.654 1.5 1.5 1.5 
39.0329 306.072 86.0662 0 0 369.293 1.5 1.5 1.5 
39.4641 306.07 86.0818 0 0 355.811 1.5 1.5 1.5 
39.8996 306.067 86.0971 0 0 343.162 1.5 1.5 1.5 
40.3395 306.065 86.1119 0 0 331.304 1.5 1.5 1.5 
40.7838 306.062 86.1264 0 0 320.197 1.5 1.5 1.5 
41.2325 306.06 86.1405 0 0 309.799 1.5 1.5 1.5 
41.6857 306.057 86.1543 0 0 300.074 1.5 1.5 1.5 
42.1435 306.054 86.1679 0 0 290.986 1.5 1.5 1.5 
42.6058 306.052 86.1811 0 0 282.498 1.5 1.5 1.5 
43.0728 306.049 86.1941 0 0 274.578 1.5 1.5 1.5 
43.5445 306.046 86.2069 0 0 267.194 1.5 1.5 1.5 
44.0209 306.044 86.2195 0 0 260.315 1.5 1.5 1.5 
44.502 306.041 86.2318 0 0 253.912 1.5 1.5 1.5 
44.988 306.038 86.244 0 0 247.956 1.5 1.5 1.5 
45.4788 306.035 86.2561 0 0 242.421 1.5 1.5 1.5 
45.9746 306.032 86.268 0 0 237.282 1.5 1.5 1.5 
46.4753 306.03 86.2797 0 0 232.515 1.5 1.5 1.5 
46.9811 306.027 86.2914 0 0 228.096 1.5 1.5 1.5 
47.4919 306.024 86.3029 0 0 224.003 1.5 1.5 1.5 
48.0078 306.021 86.3144 0 0 220.216 1.5 1.5 1.5 
48.5289 306.018 86.3258 0 0 216.715 1.5 1.5 1.5 
49.0552 306.015 86.3371 0 0 213.481 1.5 1.5 1.5 
49.5868 306.012 86.3483 0 0 210.497 1.5 1.5 1.5 
50.1237 306.009 86.3596 0 0 207.746 1.5 1.5 1.5 
50.6659 306.005 86.3708 0 0 205.211 1.5 1.5 1.5 
51.2137 306.002 86.382 0 0 202.879 1.5 1.5 1.5 
51.7669 305.999 86.3931 0 0 200.735 1.5 1.5 1.5 
52.3256 305.996 86.4043 0 0 198.765 1.5 1.5 1.5 
52.8899 305.993 86.4154 0 0 196.958 1.5 1.5 1.5 
53.4599 305.989 86.4266 0 0 195.301 1.5 1.5 1.5 
54.0356 305.986 86.4378 0 0 193.783 1.5 1.5 1.5 
54.6171 305.983 86.4491 0 0 192.395 1.5 1.5 1.5 
55.2044 305.979 86.4603 0 0 191.126 1.5 1.5 1.5 
55.7976 305.976 86.4716 0 0 189.967 1.5 1.5 1.5 
56.3967 305.972 86.483 0 0 188.911 1.5 1.5 1.5 
57.0018 305.969 86.4944 0 0 187.947 1.5 1.5 1.5 
57.613 305.965 86.5058 0 0 187.071 1.5 1.5 1.5 
58.2303 305.962 86.5174 0 0 186.274 1.5 1.5 1.5 
58.8538 305.958 86.5289 0 0 185.55 1.5 1.5 1.5 
59.4835 305.955 86.5406 0 0 184.893 1.5 1.5 1.5 
60.1195 305.951 86.5524 0 0 184.297 1.5 1.5 1.5 
60.7619 305.947 86.5642 0 0 183.758 1.5 1.5 1.5 
61.4108 305.943 86.5761 0 0 183.271 1.5 1.5 1.5 
62.0661 305.94 86.5881 0 0 182.83 1.5 1.5 1.5 
62.728 305.936 86.6002 0 0 182.433 1.5 1.5 1.5 
63.3965 305.932 86.6124 0 0 182.075 1.5 1.5 1.5 
64.0718 305.928 86.6246 0 0 181.752 1.5 1.5 1.5 
64.7538 305.924 86.637 0 0 181.462 1.5 1.5 1.5 
65.4426 305.92 86.6495 0 0 181.202 1.5 1.5 1.5 
66.1383 305.916 86.6621 0 0 180.968 1.5 1.5 1.5 
66.841 305.912 86.6748 0 0 180.759 1.5 1.5 1.5 
67.5507 305.908 86.6876 0 0 180.572 1.5 1.5 1.5 
68.2676 305.904 86.7006 0 0 180.405 1.5 1.5 1.5 
68.9916 305.9 86.7136 0 0 180.255 1.5 1.5 1.5 
69.7229 305.895 86.7268 0 0 180.122 1.5 1.5 1.5 
70.4615 305.891 86.7401 0 0 180.003 1.5 1.5 1.5 
71.2075 305.887 86.7535 0 0 179.898 1.5 1.5 1.5 
71.9609 305.882 86.7671 0 0 179.804 1.5 1.5 1.5 
72.7219 305.878 86.7808 0 0 179.721 1.5 1.5 1.5 
73.4906 305.874 86.7946 0 0 179.648 1.5 1.5 1.5 
74.2669 305.869 86.8085 0 0 179.583 1.5 1.5 1.5 
75.051 305.865 86.8226 0 0 179.525 1.5 1.5 1.5 
75.843 305.86 86.8368 0 0 179.474 1.5 1.5 1.5 
76.6429 305.855 86.8512 0 0 179.43 1.5 1.5 1.5 
77.4508 305.851 86.8657 0 0 179.39 1.5 1.5 1.5 
78.2668 305.846 86.8803 0 0 179.356 1.5 1.5 1.5 
79.091 305.841 86.8951 0 0 179.326 1.5 1.5 1.5 
79.9234 305.836 86.91 0 0 179.299 1.5 1.5 1.5 
80.7642 305.832 86.9251 0 0 179.276 1.5 1.5 1.5 
81.6134 305.827 86.9403 0 0 179.256 1.5 1.5 1.5 
82.4711 305.822 86.9557 0 0 179.238 1.5 1.5 1.5 
83.3373 305.817 86.9712 0 0 179.223 1.5 1.5 1.5 
84.2123 305.812 86.9869 0 0 179.209 1.5 1.5 1.5 
85.096 305.806 87.0027 0 0 179.198 1.5 1.5 1.5 
85.9886 305.801 87.0187 0 0 179.188 1.5 1.5 1.5 
86.8901 305.796 87.0349 0 0 179.179 1.5 1.5 1.5 
87.8007 305.791 87.0512 0 0 179.171 1.5 1.5 1.5 
88.7204 305.785 87.0677 0 0 179.165 1.5 1.5 1.5 
89.6492 305.78 87.0843 0 0 179.159 1.5 1.5 1.5 
90.5874 305.775 87.1011 0 0 179.155 1.5 1.5 1.5 
91.535 305.769 87.1181 0 0 179.15 1.5 1.5 1.5 
92.4921 305.763 87.1353 0 0 179.147 1.5 1.5 1.5 
93.4587 305.758 87.1526 0 0 179.144 1.5 1.5 1.5 
94.4351 305.752 87.1701 0 0 179.141 1.5 1.5 1.5 
95.4212 305.746 87.1877 0 0 179.139 1.5 1.5 1.5 
96.4172 305.741 87.2056 0 0 179.137 1.5 1.5 1.5 
97.4232 305.735 87.2236 0 0 179.136 1.5 1.5 1.5 
98.4392 305.729 87.2418 0 0 179.134 1.5 1.5 1.5 
99.4655 305.723 87.2602 0 0 179.133 1.5 1.5 1.5 
100.502 305.717 87.2787 0 0 179.132 1.5 1.5 1.5 
101.549 305.711 87.2975 0 0 179.131 1.5 1.5 1.5 
102.606 305.705 87.3164 0 0 179.131 1.5 1.5 1.5 
103.674 305.698 87.3356 0 0 179.13 1.5 1.5 1.5 
104.753 305.692 87.3549 0 0 179.13 1.5 1.5 1.5 
105.842 305.686 87.3744 0 0 179.129 1.5 1.5 1.5 
106.943 305.679 87.3941 0 0 179.129 1.5 1.5 1.5 
108.054 305.673 87.414 0 0 179.129 1.5 1.5 1.5 
109.177 305.666 87.4341 0 0 179.128 1.5 1.5 1.5 
110.31 305.66 87.4544 0 0 179.128 1.5 1.5 1.5 
111.456 305.653 87.475 0 0 179.128 1.5 1.5 1.5 
112.612 305.646 87.4957 0 0 179.128 1.5 1.5 1.5 
113.78 305.64 87.5166 0 0 179.128 1.5 1.5 1.5 
114.96 305.633 87.5377 0 0 179.128 1.5 1.5 1.5 
116.152 305.626 87.5591 0 0 179.128 1.5 1.5 1.5 
117.356 305.619 87.5806 0 0 179.128 1.5 1.5 1.5 
118.571 305.612 87.6024 0 0 179.128 1.5 1.5 1.5 
119.799 305.604 87.6244 0 0 179.127 1.5 1.5 1.5 
121.039 305.597 87.6466 0 0 179.127 1.5 1.5 1.5 
122.292 305.59 87.6691 0 0 179.127 1.5 1.5 1.5 
123.557 305.582 87.6917 0 0 179.127 1.5 1.5 1.5 
124.835 305.575 87.7146 0 0 179.127 1.5 1.5 1.5 
126.126 305.567 87.7377 0 0 179.127 1.5 1.5 1.5 
127.429 305.56 87.7611 0 0 179.127 1.5 1.5 1.5 
128.746 305.552 87.7847 0 0 179.127 1.5 1.5 1.5 
130.076 305.544 87.8085 0 0 179.127 1.5 1.5 1.5 
131.419 305.536 87.8326 0 0 179.127 1.5 1.5 1.5 
132.775 305.528 87.8569 0 0 179.127 1.5 1.5 1.5 
134.145 305.52 87.8814 0 0 179.127 1.5 1.5 1.5 
135.529 305.512 87.9062 0 0 179.127 1.5 1.5 1.5 
136.927 305.504 87.9312 0 0 179.127 1.5 1.5 1.5 
138.339 305.496 87.9565 0 0 179.127 1.5 1.5 1.5 
139.765 305.488 87.9821 0 0 179.127 1.5 1.5 1.5 
141.205 305.479 88.0079 0 0 179.127 1.5 1.5 1.5 
142.659 305.471 88.0339 0 0 179.127 1.5 1.5 1.5 
144.128 305.462 88.0602 0 0 179.127 1.5 1.5 1.5 
145.612 305.453 88.0868 0 0 179.127 1.5 1.5 1.5 
147.111 305.444 88.1137 0 0 179.127 1.5 1.5 1.5 
148.625 305.436 88.1408 0 0 179.127 1.5 1.5 1.5 
150.154 305.427 88.1682 0 0 179.127 1.5 1.5 1.5 
151.698 305.417 88.1958 0 0 179.127 1.5 1.5 1.5 
153.258 305.408 88.2238 0 0 179.127 1.5 1.5 1.5 
154.833 305.399 88.252 0 0 179.127 1.5 1.5 1.5 
156.424 305.39 88.2805 0 0 179.127 1.5 1.5 1.5 
158.031 305.38 88.3093 0 0 179.127 1.5 1.5 1.5 
159.654 305.371 88.3384 0 0 179.127 1.5 1.5 1.5 
161.294 305.361 88.3677 0 0 179.127 1.5 1.5 1.5 
162.949 305.351 88.3974 0 0 179.127 1.5 1.5 1.5 
164.622 305.341 88.4273 0 0 179.127 1.5 1.5 1.5 
166.311 305.331 88.4576 0 0 179.127 1.5 1.5 1.5 
168.017 305.321 88.4882 0 0 179.127 1.5 1.5 1.5 
169.74 305.311 88.519 0 0 179.127 1.5 1.5 1.5 
171.481 305.301 88.5502 0 0 179.127 1.5 1.5 1.5 
173.238 305.291 88.5817 0 0 179.127 1.5 1.5 1.5 
175.014 305.28 88.6135 0 0 179.127 1.5 1.5 1.5 
176.807 305.269 88.6456 0 0 179.127 1.5 1.5 1.5 
178.618 305.259 88.6781 0 0 179.127 1.5 1.5 1.5 
180.448 305.248 88.7108 0 0 179.127 1.5 1.5 1.5 
182.295 305.237 88.7439 0 0 179.127 1.5 1.5 1.5 
184.161 305.226 88.7774 0 0 179.127 1.5 1.5 1.5 
186.046 305.215 88.8111 0 0 179.127 1.5 1.5 1.5 
187.95 305.204 88.8452 0 0 179.127 1.5 1.5 1.5 
189.873 305.192 88.8797 0 0 179.127 1.5 1.5 1.5 
191.815 305.181 88.9144 0 0 179.127 1.5 1.5 1.5 
193.776 305.169 88.9496 0 0 179.127 1.5 1.5 1.5 
195.757 305.157 88.9851 0 0 179.127 1.5 1.5 1.5 
197.758 305.145 89.0209 0 0 179.127 1.5 1.5 1.5 
199.78 305.133 89.0571 0 0 179.127 1.5 1.5 1.5 
201.821 305.121 89.0937 0 0 179.127 1.5 1.5 1.5 
203.883 305.109 89.1306 0 0 179.127 1.5 1.5 1.5 
205.965 305.097 89.1679 0 0 179.127 1.5 1.5 1.5 
208.068 305.084 89.2056 0 0 179.127 1.5 1.5 1.5 
210.193 305.071 89.2437 0 0 179.127 1.5 1.5 1.5 
212.338 305.059 89.2821 0 0 179.127 1.5 1.5 1.5 
214.505 305.046 89.3209 0 0 179.127 1.5 1.5 1.5 
216.694 305.033 89.3601 0 0 179.127 1.5 1.5 1.5 
218.905 305.02 89.3997 0 0 179.127 1.5 1.5 1.5 
221.138 305.006 89.4397 0 0 179.127 1.5 1.5 1.5 
223.393 304.993 89.4801 0 0 179.127 1.5 1.5 1.5 
225.671 304.979 89.5209 0 0 179.127 1.5 1.5 1.5 
227.971 304.966 89.5621 0 0 179.127 1.5 1.5 1.5 
230.295 304.952 89.6037 0 0 179.127 1.5 1.5 1.5 
232.642 304.938 89.6458 0 0 179.127 1.5 1.5 1.5 
235.012 304.923 89.6883 0 0 179.127 1.5 1.5 1.5 
237.406 304.909 89.7311 0 0 179.127 1.5 1.5 1.5 
239.825 304.895 89.7745 0 0 179.127 1.5 1.5 1.5 
242.267 304.88 89.8182 0 0 179.127 1.5 1.5 1.5 
244.734 304.865 89.8624 0 0 179.127 1.5 1.5 1.5 
247.226 304.85 89.907 0 0 179.127 1.5 1.5 1.5 
249.742 304.835 89.9521 0 0 179.127 1.5 1.5 1.5 
252.284 304.82 89.9976 0 0 179.127 1.5 1.5 1.5 
254.851 304.805 90.0436 0 0 179.127 1.5 1.5 1.5 
257.444 304.789 90.0901 0 0 179.127 1.5 1.5 1.5 
260.063 304.773 90.137 0 0 179.127 1.5 1.5 1.5 
262.708 304.757 90.1844 0 0 179.127 1.5 1.5 1.5 
265.379 304.741 90.2322 0 0 179.127 1.5 1.5 1.5 
268.078 304.725 90.2806 0 0 179.127 1.5 1.5 1.5 
270.803 304.709 90.3294 0 0 179.127 1.5 1.5 1.5 
273.556 304.692 90.3787 0 0 179.127 1.5 1.5 1.5 
276.336 304.675 90.4285 0 0 179.127 1.5 1.5 1.5 
279.144 304.658 90.4788 0 0 179.127 1.5 1.5 1.5 
281.98 304.641 90.5296 0 0 179.127 1.5 1.5 1.5 
284.845 304.624 90.5809 0 0 179.127 1.5 1.5 1.5 
287.739 304.607 90.6327 0 0 179.127 1.5 1.5 1.5 
290.661 304.589 90.6851 0 0 179.127 1.5 1.5 1.5 
293.612 304.571 90.738 0 0 179.127 1.5 1.5 1.5 
296.594 304.553 90.7914 0 0 179.127 1.5 1.5 1.5 
299.605 304.535 90.8453 0 0 179.127 1.5 1.5 1.5 
302.646 304.516 90.8998 0 0 179.127 1.5 1.5 1.5 
305.717 304.498 90.9548 0 0 179.127 1.5 1.5 1.5 
308.82 304.479 91.0104 0 0 179.127 1.5 1.5 1.5 
311.953 304.46 91.0665 0 0 179.127 1.5 1.5 1.5 
315.118 304.441 91.1232 0 0 179.127 1.5 1.5 1.5 
318.315 304.421 91.1805 0 0 179.127 1.5 1.5 1.5 
321.543 304.402 91.2383 0 0 179.127 1.5 1.5 1.5 
324.804 304.382 91.2967 0 0 179.127 1.5 1.5 1.5 
328.098 304.362 91.3557 0 0 179.127 1.5 1.5 1.5 
331.424 304.341 91.4153 0 0 179.127 1.5 1.5 1.5 
334.784 304.321 91.4755 0 0 179.127 1.5 1.5 1.5 
338.178 304.3 91.5363 0 0 179.127 1.5 1.5 1.5 
341.605 304.279 91.5977 0 0 179.127 1.5 1.5 1.5 
345.067 304.258 91.6597 0 0 179.127 1.5 1.5 1.5 
348.564 304.237 91.7223 0 0 179.127 1.5 1.5 1.5 
352.095 304.215 91.7856 0 0 179.127 1.5 1.5 1.5 
355.662 304.193 91.8495 0 0 179.127 1.5 1.5 1.5 
359.265 304.171 91.914 0 0 179.127 1.5 1.5 1.5 
362.904 304.149 91.9792 0 0 179.127 1.5 1.5 1.5 
366.579 304.126 92.045 0 0 179.127 1.5 1.5 1.5 
370.291 304.104 92.1115 0 0 179.127 1.5 1.5 1.5 
374.04 304.081 92.1787 0 0 179.127 1.5 1.5 1.5 
377.827 304.057 92.2465 0 0 179.127 1.5 1.5 1.5 
381.652 304.034 92.315 0 0 179.127 1.5 1.5 1.5 
385.515 304.01 92.3842 0 0 179.127 1.5 1.5 1.5 
389.416 303.986 92.4541 0 0 179.127 1.5 1.5 1.5 
393.357 303.962 92.5247 0 0 179.127 1.5 1.5 1.5 
397.337 303.937 92.596 0 0 179.127 1.5 1.5 1.5 
401.357 303.912 92.668 0 0 179.127 1.5 1.5 1.5 
405.418 303.887 92.7408 0 0 179.127 1.5 1.5 1.5 
409.519 303.862 92.8142 0 0 179.127 1.5 1.5 1.5 
413.661 303.836 92.8884 0 0 179.127 1.5 1.5 1.5 
417.844 303.81 92.9634 0 0 179.127 1.5 1.5 1.5 
422.07 303.784 93.0391 0 0 179.127 1.5 1.5 1.5 
426.338 303.758 93.1155 0 0 179.127 1.5 1.5 1.5 
430.648 303.731 93.1927 0 0 179.127 1.5 1.5 1.5 
435.002 303.704 93.2707 0 0 179.127 1.5 1.5 1.5 
439.399 303.676 93.3495 0 0 179.127 1.5 1.5 1.5 
443.841 303.649 93.429 0 0 179.127 1.5 1.5 1.5 
448.327 303.621 93.5094 0 0 179.127 1.5 1.5 1.5 
452.858 303.593 93.5906 0 0 179.127 1.5 1.5 1.5 
457.434 303.564 93.6725 0 0 179.127 1.5 1.5 1.5 
462.056 303.535 93.7553 0 0 179.127 1.5 1.5 1.5 
466.724 303.506 93.839 0 0 179.127 1.5 1.5 1.5 
471.439 303.476 93.9234 0 0 179.127 1.5 1.5 1.5 
476.202 303.447 94.0087 0 0 179.127 1.5 1.5 1.5 
481.012 303.416 94.0949 0 0 179.127 1.5 1.5 1.5 
485.87 303.386 94.1819 0 0 179.127 1.5 1.5 1.5 
490.777 303.355 94.2698 0 0 179.127 1.5 1.5 1.5 
495.733 303.324 94.3586 0 0 179.127 1.5 1.5 1.5 
500.739 303.292 94.4483 0 0 179.127 1.5 1.5 1.5 
505.794 303.261 94.5388 0 0 179.127 1.5 1.5 1.5 
510.901 303.228 94.6303 0 0 179.127 1.5 1.5 1.5 
516.058 303.196 94.7227 0 0 179.127 1.5 1.5 1.5 
521.268 303.163 94.816 0 0 179.127 1.5 1.5 1.5 
526.529 303.13 94.9102 0 0 179.127 1.5 1.5 1.5 
531.843 303.096 95.0054 0 0 179.127 1.5 1.5 1.5 
537.211 303.062 95.1016 0 0 179.127 1.5 1.5 1.5 
542.632 303.028 95.1987 0 0 179.127 1.5 1.5 1.5 
548.107 302.993 95.2968 0 0 179.127 1.5 1.5 1.5 
553.637 302.958 95.3958 0 0 179.127 1.5 1.5 1.5 
559.223 302.922 95.4959 0 0 179.127 1.5 1.5 1.5 
564.865 302.886 95.597 0 0 179.127 1.5 1.5 1.5 
570.563 302.85 95.699 0 0 179.127 1.5 1.5 1.5 
576.318 302.813 95.8021 0 0 179.127 1.5 1.5 1.5 
582.131 302.776 95.9062 0 0 179.127 1.5 1.5 1.5 
588.002 302.738 96.0114 0 0 179.127 1.5 1.5 1.5 
593.932 302.7 96.1176 0 0 179.127 1.5 1.5 1.5 
599.921 302.662 96.2249 0 0 179.127 1.5 1.5 1.5 
605.97 302.623 96.3333 0 0 179.127 1.5 1.5 1.5 
612.08 302.584 96.4427 0 0 179.127 1.5 1.5 1.5 
618.251 302.544 96.5533 0 0 179.127 1.5 1.5 1.5 
624.484 302.504 96.6649 0 0 179.127 1.5 1.5 1.5 
630.779 302.464 96.7777 0 0 179.127 1.5 1.5 1.5 
637.138 302.422 96.8916 0 0 179.127 1.5 1.5 1.5 
643.56 302.381 97.0066 0 0 179.127 1.5 1.5 1.5 
650.046 302.339 97.1228 0 0 179.127 1.5 1.5 1.5 
656.597 302.297 97.2402 0 0 179.127 1.5 1.5 1.5 
663.214 302.254 97.3587 0 0 179.127 1.5 1.5 1.5 
669.898 302.21 97.4784 0 0 179.127 1.5 1.5 1.5 
676.648 302.166 97.5993 0 0 179.127 1.5 1.5 1.5 
683.465 302.122 97.7215 0 0 179.127 1.5 1.5 1.5 
690.352 302.077 97.8448 0 0 179.127 1.5 1.5 1.5 
697.307 302.032 97.9694 0 0 179.127 1.5 1.5 1.5 
704.331 301.986 98.0952 0 0 179.127 1.5 1.5 1.5 
711.426 301.939 98.2223 0 0 179.127 1.5 1.5 1.5 
718.592 301.892 98.3507 0 0 179.127 1.5 1.5 1.5 
725.83 301.845 98.4804 0 0 179.127 1.5 1.5 1.5 
733.141 301.797 98.6113 0 0 179.127 1.5 1.5 1.5 
740.524 301.748 98.7436 0 0 179.127 1.5 1.5 1.5 
747.982 301.699 98.8772 0 0 179.127 1.5 1.5 1.5 
755.514 301.649 99.0121 0 0 179.127 1.5 1.5 1.5 
763.122 301.599 99.1484 0 0 179.127 1.5 1.5 1.5 
770.806 301.548 99.286 0 0 179.127 1.5 1.5 1.5 
778.567 301.497 99.425 0 0 179.127 1.5 1.5 1.5 
786.406 301.445 99.5655 0 0 179.127 1.5 1.5 1.5 
794.323 301.392 99.7073 0 0 179.127 1.5 1.5 1.5 
802.319 301.339 99.8505 0 0 179.127 1.5 1.5 1.5 
810.396 301.285 99.9952 0 0 179.127 1.5 1.5 1.5 
818.553 301.231 100.141 0 0 179.127 1.5 1.5 1.5 
826.792 301.176 100.289 0 0 179.127 1.5 1.5 1.5 
835.114 301.12 100.438 0 0 179.127 1.5 1.5 1.5 
843.519 301.064 100.589 0 0 179.127 1.5 1.5 1.5 
852.008 301.007 100.741 0 0 179.127 1.5 1.5 1.5 
860.582 300.949 100.894 0 0 179.127 1.5 1.5 1.5 
869.243 300.891 101.049 0 0 179.127 1.5 1.5 1.5 
877.989 300.832 101.206 0 0 179.127 1.5 1.5 1.5 
886.824 300.772 101.364 0 0 179.127 1.5 1.5 1.5 
895.747 300.712 101.524 0 0 179.127 1.5 1.5 1.5 
904.759 300.651 101.686 0 0 179.127 1.5 1.5 1.5 
913.862 300.589 101.849 0 0 179.127 1.5 1.5 1.5 
923.056 300.527 102.013 0 0 179.127 1.5 1.5 1.5 
932.342 300.464 102.18 0 0 179.127 1.5 1.5 1.5 
941.721 300.4 102.348 0 0 179.127 1.5 1.5 1.5 
951.193 300.335 102.517 0 0 179.127 1.5 1.5 1.5 
960.761 300.27 102.689 0 0 179.127 1.5 1.5 1.5 
970.425 300.203 102.862 0 0 179.127 1.5 1.5 1.5 
980.185 300.136 103.037 0 0 179.127 1.5 1.5 1.5 
990.043 300.069 103.213 0 0 179.127 1.5 1.5 1.5 
1000 300 103.302 0 0 179.127 1.5 1.5 1.5 
