# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# 12 ProbabilityDensity_10
# 13 ProbabilityDensity_11
# 14 ProbabilityDensity_12
# 15 ProbabilityDensity_13
# 16 ProbabilityDensity_14
# 17 ProbabilityDensity_15
# 18 ProbabilityDensity_16
# 19 ProbabilityDensity_17
# 20 ProbabilityDensity_18
# 21 ProbabilityDensity_19
# 22 ProbabilityDensity_20
# 23 ProbabilityDensity_21
# 24 eDensity
# 25 hDensity
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 ProbabilityDensity_17 ProbabilityDensity_18 ProbabilityDensity_19 ProbabilityDensity_20 ProbabilityDensity_21 eDensity hDensity 
2.08834 179217 181405 1.59422e+06 1.58517e+06 2.37705e+06 2.37868e+06 3.39698e+06 3.4085e+06 860318 838790 2.3289e+06 2.58649e+06 2.57611e+06 2.77234e+06 2.77122e+06 1.59631e+06 1.59488e+06 2.10212e+06 1.80945e+06 2.06085e+06 1.85784e+06 1.4433e+06 2.72821e+18 2.5966e+12 
2.18705 130233 131973 1.56182e+06 1.54638e+06 2.90125e+06 2.904e+06 2.98234e+06 2.96607e+06 939551 923280 2.69795e+06 2.61945e+06 2.61329e+06 2.63891e+06 2.67234e+06 1.64377e+06 1.65283e+06 1.86586e+06 1.65594e+06 2.30678e+06 2.08768e+06 1.20893e+06 2.76528e+18 1.99552e+12 
2.28575 95975.2 98875.1 1.53752e+06 1.51433e+06 3.4246e+06 3.42968e+06 2.50812e+06 2.48293e+06 1.02758e+06 1.02792e+06 3.0788e+06 2.65112e+06 2.64627e+06 2.54516e+06 2.53814e+06 1.75457e+06 1.75797e+06 1.6174e+06 1.57371e+06 2.4389e+06 2.35973e+06 1.28117e+06 2.79945e+18 1.58309e+12 
2.38446 72076.4 75799.1 1.5188e+06 1.48803e+06 3.93378e+06 3.93797e+06 2.00723e+06 1.98992e+06 1.13444e+06 1.14208e+06 3.43644e+06 2.67861e+06 2.67492e+06 2.40992e+06 2.38161e+06 1.90398e+06 1.90049e+06 1.45677e+06 1.58977e+06 2.42527e+06 2.53898e+06 1.61114e+06 2.82911e+18 1.29469e+12 
2.48316 55495.4 59305.5 1.50811e+06 1.46686e+06 4.41042e+06 4.41144e+06 1.51142e+06 1.49003e+06 1.26507e+06 1.25518e+06 3.77268e+06 2.70556e+06 2.69912e+06 2.25412e+06 2.21841e+06 2.08296e+06 2.06394e+06 1.4175e+06 1.69939e+06 2.32539e+06 2.58947e+06 2.00651e+06 2.85615e+18 1.09162e+12 
2.58187 44127.8 46866 1.47673e+06 1.45029e+06 4.8368e+06 4.83422e+06 1.04834e+06 1.03289e+06 1.38408e+06 1.36005e+06 4.069e+06 2.72422e+06 2.7188e+06 2.07874e+06 2.06031e+06 2.23363e+06 2.23023e+06 1.52143e+06 1.86199e+06 2.15503e+06 2.49399e+06 2.2068e+06 2.8764e+18 9.42069e+11 
2.68057 36532.4 37897.6 1.46917e+06 1.43795e+06 5.1965e+06 5.19084e+06 645352 641122 1.46882e+06 1.44894e+06 4.3573e+06 2.74274e+06 2.73387e+06 1.91559e+06 1.92e+06 2.34157e+06 2.38135e+06 1.72064e+06 2.02921e+06 1.93363e+06 2.26522e+06 2.12417e+06 2.89416e+18 8.3987e+11 
2.77928 31745.5 32887.6 1.46806e+06 1.42963e+06 5.47281e+06 5.46832e+06 326135 322267 1.55824e+06 1.5153e+06 4.59338e+06 2.74574e+06 2.74428e+06 1.80115e+06 1.81115e+06 2.44343e+06 2.50066e+06 1.96272e+06 2.1494e+06 1.74663e+06 1.99328e+06 1.80797e+06 2.90124e+18 7.79734e+11 
2.87798 29162.1 30820.4 1.4695e+06 1.42504e+06 5.65749e+06 5.65705e+06 108700 107907 1.6147e+06 1.55683e+06 4.74777e+06 2.75161e+06 2.75001e+06 1.71594e+06 1.7413e+06 2.51714e+06 2.57716e+06 2.17638e+06 2.18657e+06 1.67314e+06 1.76465e+06 1.43055e+06 2.90737e+18 7.51358e+11 
2.97669 28453.9 29997.3 1.46407e+06 1.42412e+06 5.74643e+06 5.74986e+06 7133.86 7907.75 1.62703e+06 1.57173e+06 4.84416e+06 2.75066e+06 2.75103e+06 1.69406e+06 1.71659e+06 2.57939e+06 2.60042e+06 2.28783e+06 2.12897e+06 1.70508e+06 1.67115e+06 1.20588e+06 2.90741e+18 7.41293e+11 
3.07539 29529.7 29845.4 1.45575e+06 1.4269e+06 5.73878e+06 5.74271e+06 26252.3 23921.1 1.60742e+06 1.55987e+06 4.86385e+06 2.74906e+06 2.74738e+06 1.73367e+06 1.73886e+06 2.56641e+06 2.56761e+06 2.25782e+06 1.99418e+06 1.84587e+06 1.69479e+06 1.28725e+06 2.90463e+18 7.46108e+11 
