# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 
-6.77437 5.3465e-17 6.92189e-18 1.63981e-17 7.92967e-17 6.67216e-15 6.86856e-16 3.67502e-15 2.64252e-14 2.33341e-13 1.77815e-12 
-6.59794 2.03218e-16 2.54813e-17 6.84063e-17 2.33868e-16 2.99734e-15 2.47258e-15 1.30438e-14 9.2261e-14 8.00077e-13 5.98287e-12 
-6.4293 7.26615e-16 8.71465e-17 1.47186e-16 3.18992e-16 6.0814e-15 8.39522e-15 4.36958e-14 3.04275e-13 2.59358e-12 1.9049e-11 
-6.2681 2.4513e-15 2.92441e-16 6.54742e-16 2.00214e-15 9.87001e-15 2.69621e-14 1.38547e-13 9.50509e-13 7.97022e-12 5.75454e-11 
-6.11402 7.82455e-15 9.17066e-16 2.16745e-15 6.80459e-15 4.36572e-14 8.21239e-14 4.16885e-13 2.8198e-12 2.32783e-11 1.65353e-10 
-5.96675 2.36945e-14 2.71745e-15 6.47896e-15 1.91548e-14 5.59117e-14 2.37836e-13 1.19338e-12 7.96374e-12 6.47723e-11 4.5301e-10 
-5.82597 6.82416e-14 7.71067e-15 1.8891e-14 5.86087e-14 3.52642e-13 6.5648e-13 3.25773e-12 2.14617e-11 1.72099e-10 1.18596e-09 
-5.69141 1.8737e-13 2.07605e-14 4.78018e-14 1.41856e-13 4.68011e-13 1.73093e-12 8.49946e-12 5.53113e-11 4.37584e-10 2.97321e-09 
-5.56279 4.91556e-13 5.35749e-14 1.23978e-13 3.64981e-13 1.11642e-12 4.36904e-12 2.12388e-11 1.36607e-10 1.0669e-09 7.15233e-09 
-5.43984 1.2348e-12 1.32562e-13 3.06878e-13 9.07103e-13 3.202e-12 1.05785e-11 5.09332e-11 3.23968e-10 2.4993e-09 1.65413e-08 
-5.32233 2.97611e-12 3.14714e-13 7.2126e-13 2.11454e-12 6.95059e-12 2.46167e-11 1.17445e-10 7.39124e-10 5.63565e-09 3.6845e-08 
-5.21 6.89543e-12 7.18989e-13 1.64838e-12 4.82161e-12 1.62126e-11 5.5157e-11 2.60866e-10 1.62515e-09 1.22536e-08 7.91822e-08 
-5.10263 1.53861e-11 1.58258e-12 3.6017e-12 1.04741e-11 3.39949e-11 1.19205e-10 5.59106e-10 3.44957e-09 2.57338e-08 1.64448e-07 
-5 3.31206e-11 3.36299e-12 7.64556e-12 2.21381e-11 7.04112e-11 2.48901e-10 1.15818e-09 7.08005e-09 5.2282e-08 3.30566e-07 
-5 3.31206e-11 3.36299e-12 7.64556e-12 2.21381e-11 7.04112e-11 2.48901e-10 1.15818e-09 7.08005e-09 5.2282e-08 3.30566e-07 
-4.89899 6.37403e-11 6.39772e-12 1.44857e-11 4.1757e-11 1.29545e-10 4.66184e-10 2.15396e-09 1.30595e-08 9.55671e-08 5.98559e-07 
-4.79798 1.21886e-10 1.20875e-11 2.73561e-11 7.86225e-11 2.44036e-10 8.66366e-10 3.97329e-09 2.38826e-08 1.7311e-07 1.07349e-06 
-4.69697 2.3188e-10 2.2711e-11 5.12417e-11 1.46709e-10 4.51072e-10 1.60042e-09 7.28365e-09 4.33912e-08 3.11434e-07 1.91148e-06 
-4.59596 4.39168e-10 4.24697e-11 9.55401e-11 2.7232e-10 8.19753e-10 2.94155e-09 1.32827e-08 7.84111e-08 5.57147e-07 3.38377e-06 
-4.49495 8.2834e-10 7.90842e-11 1.77598e-10 5.04538e-10 1.5192e-09 5.38211e-09 2.41107e-08 1.41019e-07 9.91813e-07 5.95955e-06 
-4.39394 1.55623e-09 1.46663e-10 3.2846e-10 9.29463e-10 2.77206e-09 9.80581e-09 4.35762e-08 2.52493e-07 1.75754e-06 1.04468e-05 
-4.29293 2.91252e-09 2.70924e-10 6.05555e-10 1.70781e-09 5.09676e-09 1.77922e-08 7.84282e-08 4.50157e-07 3.10085e-06 1.82306e-05 
-4.19192 5.43007e-09 4.98501e-10 1.11113e-09 3.12147e-09 9.24367e-09 3.21529e-08 1.40576e-07 7.9921e-07 5.44751e-06 3.1675e-05 
-4.09091 1.00853e-08 9.13691e-10 2.03228e-09 5.68835e-09 1.67783e-08 5.78714e-08 2.50944e-07 1.41304e-06 9.52959e-06 5.47964e-05 
-3.9899 1.86602e-08 1.66816e-09 3.70162e-09 1.03217e-08 3.02805e-08 1.03744e-07 4.4614e-07 2.48796e-06 1.66002e-05 9.43869e-05 
-3.88889 3.43937e-08 3.03372e-09 6.71541e-09 1.86538e-08 5.44015e-08 1.85229e-07 7.89932e-07 4.36242e-06 2.87946e-05 0.000161879 
-3.78788 6.31496e-08 5.49549e-09 1.2135e-08 3.35794e-08 9.7415e-08 3.29378e-07 1.39291e-06 7.6172e-06 4.97345e-05 0.000276429 
-3.68687 1.15499e-07 9.91556e-09 2.18412e-08 6.02036e-08 1.73605e-07 5.83322e-07 2.44601e-06 1.32445e-05 8.55347e-05 0.000469975 
-3.58586 2.10424e-07 1.78197e-08 3.91564e-08 1.07518e-07 3.08556e-07 1.02882e-06 4.27744e-06 2.29317e-05 0.000146471 0.00079552 
-3.48485 3.81862e-07 3.18961e-08 6.99118e-08 1.91213e-07 5.4541e-07 1.80706e-06 7.4488e-06 3.9535e-05 0.00024973 0.0013406 
-3.38384 6.90242e-07 5.6862e-08 1.24324e-07 3.387e-07 9.60841e-07 3.16078e-06 1.29167e-05 6.7867e-05 0.000423919 0.00224905 
-3.28283 1.2427e-06 1.00957e-07 2.20187e-07 5.97502e-07 1.68586e-06 5.50544e-06 2.23032e-05 0.000115998 0.000716429 0.00375609 
-3.18182 2.22839e-06 1.78514e-07 3.88355e-07 1.04965e-06 2.94478e-06 9.54885e-06 3.83454e-05 0.000197398 0.00120538 0.00624442 
-3.08081 3.97981e-06 3.1435e-07 6.82129e-07 1.83629e-06 5.12315e-06 1.64913e-05 6.56416e-05 0.000334441 0.00201893 0.0103336 
-2.9798 7.0789e-06 5.51246e-07 1.19313e-06 3.19894e-06 8.87338e-06 2.8359e-05 0.000111878 0.000564107 0.00336623 0.0170212 
-2.87879 1.25398e-05 9.6262e-07 2.07815e-06 5.54917e-06 1.53046e-05 4.8556e-05 0.000189845 0.000947227 0.00558695 0.0279056 
-2.77778 2.21217e-05 1.67389e-06 3.60433e-06 9.58511e-06 2.62846e-05 8.27738e-05 0.000320716 0.00158336 0.00922988 0.0455342 
-2.67677 3.88634e-05 2.89832e-06 6.22456e-06 1.6485e-05 4.4943e-05 0.000140484 0.00053938 0.00263462 0.0151771 0.0739446 
-2.57576 6.79894e-05 4.99689e-06 1.07033e-05 2.82289e-05 7.65153e-05 0.000237371 0.000903032 0.00436369 0.0248388 0.119502 
-2.47475 0.000118442 8.57769e-06 1.83247e-05 4.81274e-05 0.000129682 0.000399279 0.00150497 0.00719393 0.0404581 0.192189 
-2.37374 0.000205456 1.46603e-05 3.12356e-05 8.16902e-05 0.000218814 0.000668588 0.00249662 0.0118042 0.0655829 0.307565 
-2.27273 0.000354867 2.49459e-05 5.30076e-05 0.000138042 0.000367557 0.00111443 0.00412246 0.0192772 0.105795 0.489759 
-2.17172 0.000610284 4.22597e-05 8.95541e-05 0.000232217 0.000614589 0.00184904 0.00677517 0.0313307 0.169827 0.77596 
-2.07071 0.00104496 7.12697e-05 0.000150618 0.000388873 0.00102296 0.00305361 0.0110822 0.0506748 0.271265 1.22316 
-1.9697 0.00178138 0.000119651 0.000252169 0.000648229 0.00169479 0.00501926 0.0180406 0.0815622 0.431124 1.9182 
-1.86869 0.00302331 0.000199962 0.000420256 0.00107558 0.00279475 0.00821114 0.0292264 0.130629 0.681726 2.99254 
