# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 EigenEnergyOnMesh_13 EigenEnergyOnMesh_14 EigenEnergyOnMesh_15 EigenEnergyOnMesh_16 
-6.4293 5864.44 5864.44 10201.1 10201.1 220479 220479 709897 709897 841273 841273 11381.8 11381.8 129606 129606 391020 391020 693115 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-6.2681 13111.9 13111.9 18317.7 18317.7 204476 204476 675114 675114 833344 833344 9098.16 9098.16 105208 105208 324771 324771 595700 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-6.11402 28283.6 28283.6 34462.7 34462.7 189548 189548 640061 640061 817967 817967 7180.4 7180.4 84170.3 84170.3 265132 265132 501055 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.96675 58957.5 58957.5 66166.2 66166.2 175639 175639 605161 605161 796533 796533 5578.67 5578.67 66193.4 66193.4 212278 212278 411883 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.82597 118947 118947 127138 127138 162704 162704 570795 570795 770434 770434 4250.44 4250.44 50988.9 50988.9 166176 166176 330128 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.69141 232607 232607 241547 241547 150705 150705 537318 537318 741031 741031 3159.36 3159.36 38284.8 38284.8 126637 126637 257072 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.56279 441525 441525 450685 450685 139623 139623 505075 505075 709632 709632 2274.3 2274.3 27827.1 27827.1 93355.4 93355.4 193438 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.43984 814584 814584 823007 823007 129453 129453 474406 474406 677477 677477 1568.48 1568.48 19379.9 19379.9 65951.3 65951.3 139497 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.32233 1.46258e+06 1.46258e+06 1.46875e+06 1.46875e+06 120212 120212 445665 445665 645725 645725 1018.88 1018.88 12726.5 12726.5 43994.9 43994.9 95166.4 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.21 2.5588e+06 2.5588e+06 2.56057e+06 2.56057e+06 111943 111943 419226 419226 615451 615451 605.571 605.571 7668.15 7668.15 27031.7 27031.7 60099.2 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5.10263 4.36705e+06 4.36705e+06 4.36169e+06 4.36169e+06 104717 104717 395494 395494 587642 587642 311.298 311.298 4023.84 4023.84 14599.5 14599.5 33759.1 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5 7.2788e+06 7.2788e+06 7.26328e+06 7.26328e+06 98634.9 98634.9 374912 374912 563193 563193 121.054 121.054 1629.17 1629.17 6241.21 6241.21 15485 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-5 7.2788e+06 7.2788e+06 7.26328e+06 7.26328e+06 98634.9 98634.9 374912 374912 563193 563193 121.054 121.054 1629.17 1629.17 6241.21 6241.21 15485 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
