# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 ProbabilityDensity_17 ProbabilityDensity_18 ProbabilityDensity_19 ProbabilityDensity_20 ProbabilityDensity_21 ProbabilityDensity_22 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 EigenEnergyOnMesh_13 EigenEnergyOnMesh_14 EigenEnergyOnMesh_15 EigenEnergyOnMesh_16 EigenEnergyOnMesh_17 EigenEnergyOnMesh_18 EigenEnergyOnMesh_19 EigenEnergyOnMesh_20 EigenEnergyOnMesh_21 EigenEnergyOnMesh_22 eDensity hDensity 
-10.6499 21482.6 68536.9 138850 254461 434526 162306 3390.64 448685 343492 13222.2 316840 548745 155251 62597.9 528613 490737 55547.6 161513 606907 464788 31229.6 190460 632472 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 3.38063e+16 0 
-10.4949 27676.3 87252.4 172170 302179 477232 140966 229.946 473923 279137 778.175 373909 478531 77240.1 130021 553148 360384 5535.92 274994 601112 295480 589.102 339984 628575 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 4.29643e+16 0 
-10.3536 34881.2 108782 209569 353644 520289 122699 582.135 494497 223154 2680.51 421130 404944 27840.1 205480 545223 239578 5713.22 376923 538546 150286 42626.9 458663 533436 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 5.3495e+16 0 
-10.2247 43087.7 133056 250802 408364 563353 107068 3593.41 511047 175520 15403.5 458436 333673 3963.36 280387 513422 140738 44188.6 454188 443590 51824.2 131378 525190 393226 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 6.5366e+16 0 
-10.1072 52256.4 159927 295525 465788 606103 93691.8 8570.49 524183 135746 35881.7 486527 268262 1065.39 349186 466347 68880.9 107431 502441 338099 5317.92 239785 538270 249677 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 7.85063e+16 0 
-10 62321.4 189177 343311 525329 648250 82237.9 14956.1 534462 103090 61579.7 506502 210589 14282.6 408825 411337 23944.8 183313 523161 237981 4987.88 346558 508215 130613 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 9.28109e+16 0 
-10 62321.4 189177 343311 525329 648250 82237.9 14956.1 534462 103090 61579.7 506502 210589 14282.6 408825 411337 23944.8 183313 523161 237981 4987.88 346558 508215 130613 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 9.28109e+16 0 
-9.8995 70013 211315 378688 567675 675317 74386.4 20223.6 537339 82437.3 82293.6 513364 171989 31589.6 442979 365696 6219.47 239987 518332 171153 27964.1 411855 460865 65383.2 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.03638e+17 0 
-9.79899 78061.7 234208 414239 607866 696406 66121.4 26012.5 533040 62967.9 104450 510464 133928 54669.3 466220 312293 2.71931 294371 492479 108969 67427.2 458980 390172 20078.5 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.14833e+17 0 
-9.69849 86449.5 257763 449693 645397 711131 57633.6 32186.8 521690 45286 127313 497921 98081.9 82412.3 477313 254397 5714.39 342468 447730 57094.2 119479 482881 304497 533.503 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.26352e+17 0 
