11.643084 0.002492
11.682485 0.002408
11.721886 0.002326
11.761287 0.002245
11.800689 0.002165
11.840091 0.002087
11.879493 0.002011
11.918894 0.001936
11.958295 0.001862
11.997696 0.00179
12.037097 0.001719
12.076498 0.00165
12.1159 0.001582
12.155302 0.001516
12.194703 0.001451
12.234104 0.001388
12.273505 0.001326
12.312906 0.001266
12.352307 0.0012076572
12.391708 0.001150274
12.43111 0.0010949927
12.470512 0.0010409538
12.509913 0.0009882961
12.549314 0.0009371569
12.588715 0.0008876715
12.628116 0.0008389733
12.667517 0.000792194
12.706919 0.0007464631
12.746321 0.0007022511
12.785723 0.0006593811
12.825124 0.0006178345
12.864525 0.0005775923
12.903926 0.0005386351
12.943327 0.0005009431
12.982728 0.0004644963
13.02213 0.0004292748
13.061532 0.0003952583
13.100933 0.0003624268
13.140334 0.0003307602
13.179735 0.0003002389
13.219136 0.0002708433
13.258537 0.0002425543
13.297938 0.0002153535
13.33734 0.00018922278
13.376742 0.0001641451
13.416143 0.00014010394
13.455544 0.00011708387
13.494945 9.5070482e-05
13.534346 7.5291882e-05
13.573747 5.8066382e-05
13.613149 4.3289882e-05
13.652551 3.0859982e-05
13.691953 2.0675682e-05
13.731354 1.2637602e-05
13.770755 6.647482e-06
13.810156 2.608342e-06
13.849557 4.24212e-07
13.888958 0
